0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.050000 	 0.243853 	 0.250000 	 0.243853 	 0.243853 	 0.006147	 0.000000 	 0.000000
0.100000 	 0.475813 	 0.487500 	 0.475813 	 0.475813 	 0.011687	 0.000000 	 0.000000
0.150000 	 0.696460 	 0.713125 	 0.696460 	 0.696460 	 0.016665	 0.000000 	 0.000000
0.200000 	 0.906346 	 0.927469 	 0.906346 	 0.906346 	 0.021123	 0.000000 	 0.000000
0.250000 	 1.105996 	 1.131095 	 1.105996 	 1.105996 	 0.025099	 0.000000 	 0.000000
0.300000 	 1.295909 	 1.324541 	 1.295909 	 1.295909 	 0.028632	 0.000000 	 0.000000
0.350000 	 1.476560 	 1.508314 	 1.476560 	 1.476559 	 0.031754	 0.000000 	 0.000000
0.400000 	 1.648400 	 1.682898 	 1.648400 	 1.648400 	 0.034498	 0.000000 	 0.000000
0.450000 	 1.811859 	 1.848753 	 1.811859 	 1.811859 	 0.036894	 0.000000 	 0.000000
0.500000 	 1.967347 	 2.006315 	 1.967347 	 1.967347 	 0.038969	 0.000000 	 0.000000
0.550000 	 2.115251 	 2.156000 	 2.115251 	 2.115251 	 0.040749	 0.000000 	 0.000000
0.600000 	 2.255942 	 2.298200 	 2.255942 	 2.255942 	 0.042258	 0.000000 	 0.000000
0.650000 	 2.389771 	 2.433290 	 2.389771 	 2.389771 	 0.043518	 0.000000 	 0.000000
0.700000 	 2.517073 	 2.561625 	 2.517073 	 2.517073 	 0.044552	 0.000000 	 0.000000
0.750000 	 2.638167 	 2.683544 	 2.638167 	 2.638167 	 0.045377	 0.000000 	 0.000000
0.800000 	 2.753355 	 2.799367 	 2.753355 	 2.753355 	 0.046011	 0.000000 	 0.000000
0.850000 	 2.862925 	 2.909398 	 2.862925 	 2.862925 	 0.046473	 0.000000 	 0.000000
0.900000 	 2.967152 	 3.013928 	 2.967152 	 2.967152 	 0.046777	 0.000000 	 0.000000
0.950000 	 3.066295 	 3.113232 	 3.066295 	 3.066295 	 0.046937	 0.000000 	 0.000000
1.000000 	 3.160603 	 3.207570 	 3.160603 	 3.160603 	 0.046968	 0.000000 	 0.000000
1.050000 	 3.250311 	 3.297192 	 3.250311 	 3.250311 	 0.046881	 0.000000 	 0.000000
1.100000 	 3.335645 	 3.382332 	 3.335645 	 3.335644 	 0.046688	 0.000000 	 0.000000
1.150000 	 3.416816 	 3.463216 	 3.416816 	 3.416816 	 0.046400	 0.000000 	 0.000000
1.200000 	 3.494029 	 3.540055 	 3.494029 	 3.494029 	 0.046026	 0.000000 	 0.000000
1.250000 	 3.567476 	 3.613052 	 3.567476 	 3.567476 	 0.045576	 0.000000 	 0.000000
1.300000 	 3.637341 	 3.682400 	 3.637341 	 3.637341 	 0.045058	 0.000000 	 0.000000
1.350000 	 3.703799 	 3.748280 	 3.703799 	 3.703799 	 0.044481	 0.000000 	 0.000000
1.400000 	 3.767015 	 3.810866 	 3.767015 	 3.767015 	 0.043850	 0.000000 	 0.000000
1.450000 	 3.827149 	 3.870322 	 3.827149 	 3.827148 	 0.043174	 0.000000 	 0.000000
1.500000 	 3.884349 	 3.926806 	 3.884349 	 3.884349 	 0.042457	 0.000000 	 0.000000
1.550000 	 3.938760 	 3.980466 	 3.938760 	 3.938760 	 0.041706	 0.000000 	 0.000000
1.600000 	 3.990517 	 4.031443 	 3.990517 	 3.990517 	 0.040925	 0.000000 	 0.000000
1.650000 	 4.039750 	 4.079870 	 4.039750 	 4.039750 	 0.040120	 0.000000 	 0.000000
1.700000 	 4.086582 	 4.125877 	 4.086582 	 4.086582 	 0.039295	 0.000000 	 0.000000
1.750000 	 4.131130 	 4.169583 	 4.131130 	 4.131130 	 0.038453	 0.000000 	 0.000000
1.800000 	 4.173506 	 4.211104 	 4.173506 	 4.173505 	 0.037598	 0.000000 	 0.000000
1.850000 	 4.213814 	 4.250549 	 4.213814 	 4.213814 	 0.036735	 0.000000 	 0.000000
1.900000 	 4.252157 	 4.288021 	 4.252157 	 4.252157 	 0.035864	 0.000000 	 0.000000
1.950000 	 4.288630 	 4.323620 	 4.288630 	 4.288630 	 0.034991	 0.000000 	 0.000000
2.000000 	 4.323324 	 4.357439 	 4.323324 	 4.323324 	 0.034116	 0.000000 	 0.000000
2.050000 	 4.356325 	 4.389567 	 4.356325 	 4.356325 	 0.033242	 0.000000 	 0.000000
2.100000 	 4.387718 	 4.420089 	 4.387718 	 4.387718 	 0.032371	 0.000000 	 0.000000
2.150000 	 4.417579 	 4.449084 	 4.417579 	 4.417579 	 0.031505	 0.000000 	 0.000000
2.200000 	 4.445984 	 4.476630 	 4.445984 	 4.445984 	 0.030646	 0.000000 	 0.000000
2.250000 	 4.473004 	 4.502799 	 4.473004 	 4.473004 	 0.029795	 0.000000 	 0.000000
2.300000 	 4.498706 	 4.527659 	 4.498706 	 4.498706 	 0.028953	 0.000000 	 0.000000
2.350000 	 4.523154 	 4.551276 	 4.523154 	 4.523154 	 0.028122	 0.000000 	 0.000000
2.400000 	 4.546410 	 4.573712 	 4.546410 	 4.546410 	 0.027302	 0.000000 	 0.000000
2.450000 	 4.568532 	 4.595026 	 4.568532 	 4.568532 	 0.026494	 0.000000 	 0.000000
2.500000 	 4.589575 	 4.615275 	 4.589575 	 4.589575 	 0.025700	 0.000000 	 0.000000
2.550000 	 4.609592 	 4.634511 	 4.609592 	 4.609592 	 0.024920	 0.000000 	 0.000000
