1.100000	0.493264	0.672508	0.354843	0.309929	0.150621	0.085440	0.100000	0.700000	0.200000	0.324385	0.442261	0.233355	0.567646	0.275868	0.156486	0.100000	0.700000	0.200000
1.150000	0.492911	0.693817	0.357856	0.305641	0.158037	0.089062	0.100000	0.700000	0.200000	0.319122	0.449193	0.231685	0.552956	0.285916	0.161128	0.100000	0.700000	0.200000
1.200000	0.492729	0.714898	0.360951	0.301964	0.166136	0.092871	0.100000	0.700000	0.200000	0.314125	0.455762	0.230114	0.538288	0.296158	0.165554	0.100000	0.700000	0.200000
1.250000	0.492709	0.735779	0.364132	0.298852	0.174886	0.096850	0.100000	0.700000	0.200000	0.309370	0.461993	0.228637	0.523761	0.306501	0.169737	0.100000	0.700000	0.200000
1.300000	0.492843	0.756486	0.367403	0.296263	0.184256	0.100985	0.100000	0.700000	0.200000	0.304839	0.467911	0.227250	0.509477	0.316861	0.173662	0.100000	0.700000	0.200000
1.350000	0.493125	0.777047	0.370769	0.294157	0.194215	0.105261	0.100000	0.700000	0.200000	0.300514	0.473537	0.225949	0.495520	0.327163	0.177317	0.100000	0.700000	0.200000
1.400000	0.493550	0.797486	0.374232	0.292496	0.204733	0.109665	0.100000	0.700000	0.200000	0.296379	0.478894	0.224728	0.481956	0.337345	0.180699	0.100000	0.700000	0.200000
1.450000	0.494112	0.817829	0.377797	0.291248	0.215780	0.114187	0.100000	0.700000	0.200000	0.292419	0.483998	0.223583	0.468836	0.347352	0.183812	0.100000	0.700000	0.200000
1.500000	0.494810	0.838100	0.381465	0.290379	0.227329	0.118814	0.100000	0.700000	0.200000	0.288624	0.488866	0.222510	0.456196	0.357142	0.186662	0.100000	0.700000	0.200000
1.550000	0.495638	0.858320	0.385240	0.289862	0.239354	0.123539	0.100000	0.700000	0.200000	0.284981	0.493515	0.221504	0.444060	0.366682	0.189258	0.100000	0.700000	0.200000
1.600000	0.496596	0.878513	0.389124	0.289670	0.251829	0.128353	0.100000	0.700000	0.200000	0.281480	0.497957	0.220563	0.432439	0.375947	0.191614	0.100000	0.700000	0.200000
1.650000	0.497680	0.898697	0.393118	0.289778	0.264730	0.133247	0.100000	0.700000	0.200000	0.278112	0.502207	0.219681	0.421339	0.384919	0.193742	0.100000	0.700000	0.200000
1.700000	0.498889	0.918893	0.397223	0.290162	0.278033	0.138216	0.100000	0.700000	0.200000	0.274869	0.506276	0.218855	0.410755	0.393586	0.195659	0.100000	0.700000	0.200000
1.750000	0.500220	0.939118	0.401441	0.290803	0.291719	0.143252	0.100000	0.700000	0.200000	0.271744	0.510174	0.218082	0.400680	0.401941	0.197379	0.100000	0.700000	0.200000
1.800000	0.501672	0.959390	0.405772	0.291680	0.305765	0.148352	0.100000	0.700000	0.200000	0.268729	0.513913	0.217358	0.391098	0.409984	0.198917	0.100000	0.700000	0.200000
1.850000	0.503244	0.979724	0.410217	0.292777	0.320154	0.153510	0.100000	0.700000	0.200000	0.265819	0.517500	0.216681	0.381995	0.417716	0.200289	0.100000	0.700000	0.200000
1.900000	0.504933	1.000135	0.414776	0.294076	0.334867	0.158721	0.100000	0.700000	0.200000	0.263007	0.520946	0.216047	0.373352	0.425140	0.201509	0.100000	0.700000	0.200000
1.950000	0.506738	1.020636	0.419449	0.295562	0.349888	0.163983	0.100000	0.700000	0.200000	0.260290	0.524257	0.215453	0.365147	0.432263	0.202590	0.100000	0.700000	0.200000
2.000000	0.508657	1.041240	0.424236	0.297222	0.365200	0.169291	0.100000	0.700000	0.200000	0.257661	0.527442	0.214897	0.357361	0.439094	0.203545	0.100000	0.700000	0.200000
2.050000	0.510690	1.061959	0.429136	0.299043	0.380789	0.174643	0.100000	0.700000	0.200000	0.255117	0.530506	0.214376	0.349973	0.445641	0.204386	0.100000	0.700000	0.200000
2.100000	0.512834	1.082804	0.434148	0.301013	0.396643	0.180036	0.100000	0.700000	0.200000	0.252654	0.533457	0.213889	0.342960	0.451916	0.205125	0.100000	0.700000	0.200000
2.150000	0.515088	1.103783	0.439273	0.303121	0.412747	0.185469	0.100000	0.700000	0.200000	0.250268	0.536300	0.213432	0.336302	0.457927	0.205771	0.100000	0.700000	0.200000
2.200000	0.517450	1.124906	0.444508	0.305359	0.429091	0.190939	0.100000	0.700000	0.200000	0.247956	0.539041	0.213003	0.329979	0.463687	0.206334	0.100000	0.700000	0.200000
2.250000	0.519919	1.146181	0.449854	0.307716	0.445663	0.196445	0.100000	0.700000	0.200000	0.245714	0.541685	0.212601	0.323971	0.469206	0.206822	0.100000	0.700000	0.200000
2.300000	0.522492	1.167615	0.455309	0.310184	0.462454	0.201985	0.100000	0.700000	0.200000	0.243539	0.544237	0.212224	0.318261	0.474495	0.207244	0.100000	0.700000	0.200000
2.350000	0.525169	1.189214	0.460871	0.312756	0.479454	0.207558	0.100000	0.700000	0.200000	0.241429	0.546701	0.211870	0.312829	0.479565	0.207606	0.100000	0.700000	0.200000
2.400000	0.527947	1.210985	0.466540	0.315425	0.496655	0.213163	0.100000	0.700000	0.200000	0.239381	0.549082	0.211537	0.307659	0.484426	0.207915	0.100000	0.700000	0.200000
2.450000	0.530825	1.232933	0.472314	0.318185	0.514048	0.218800	0.100000	0.700000	0.200000	0.237392	0.551383	0.211225	0.302735	0.489089	0.208176	0.100000	0.700000	0.200000
2.500000	0.533801	1.255062	0.478192	0.321029	0.531628	0.224467	0.100000	0.700000	0.200000	0.235460	0.553609	0.210931	0.298043	0.493562	0.208395	0.100000	0.700000	0.200000
2.550000	0.536874	1.277377	0.484172	0.323953	0.549386	0.230165	0.100000	0.700000	0.200000	0.233584	0.555762	0.210654	0.293568	0.497856	0.208576	0.100000	0.700000	0.200000
2.600000	0.540041	1.299881	0.490254	0.326951	0.567317	0.235892	0.100000	0.700000	0.200000	0.231760	0.557847	0.210393	0.289296	0.501979	0.208724	0.100000	0.700000	0.200000
2.650000	0.543300	1.322577	0.496434	0.330019	0.585415	0.241648	0.100000	0.700000	0.200000	0.229987	0.559865	0.210148	0.285217	0.505941	0.208843	0.100000	0.700000	0.200000
2.700000	0.546651	1.345467	0.502713	0.333154	0.603676	0.247434	0.100000	0.700000	0.200000	0.228263	0.561821	0.209916	0.281317	0.509748	0.208935	0.100000	0.700000	0.200000
2.750000	0.550091	1.368555	0.509089	0.336350	0.622093	0.253248	0.100000	0.700000	0.200000	0.226586	0.563717	0.209697	0.277587	0.513409	0.209004	0.100000	0.700000	0.200000
2.800000	0.553618	1.391843	0.515559	0.339606	0.640664	0.259091	0.100000	0.700000	0.200000	0.224955	0.565555	0.209490	0.274017	0.516931	0.209052	0.100000	0.700000	0.200000
2.850000	0.557231	1.415330	0.522123	0.342917	0.659384	0.264963	0.100000	0.700000	0.200000	0.223367	0.567338	0.209294	0.270597	0.520321	0.209083	0.100000	0.700000	0.200000
2.900000	0.560928	1.439020	0.528780	0.346282	0.678249	0.270864	0.100000	0.700000	0.200000	0.221822	0.569069	0.209109	0.267318	0.523585	0.209097	0.100000	0.700000	0.200000
2.950000	0.564707	1.462913	0.535527	0.349696	0.697256	0.276793	0.100000	0.700000	0.200000	0.220318	0.570749	0.208933	0.264172	0.526730	0.209098	0.100000	0.700000	0.200000
3.000000	0.568567	1.487010	0.542363	0.353159	0.716403	0.282751	0.100000	0.700000	0.200000	0.218853	0.572380	0.208767	0.261152	0.529761	0.209087	0.100000	0.700000	0.200000
3.050000	0.572505	1.511311	0.549287	0.356667	0.735685	0.288737	0.100000	0.700000	0.200000	0.217426	0.573966	0.208608	0.258251	0.532685	0.209065	0.100000	0.700000	0.200000
3.100000	0.576521	1.535817	0.556298	0.360219	0.755102	0.294753	0.100000	0.700000	0.200000	0.216036	0.575506	0.208458	0.255461	0.535505	0.209034	0.100000	0.700000	0.200000
3.150000	0.580612	1.560527	0.563393	0.363813	0.774650	0.300798	0.100000	0.700000	0.200000	0.214681	0.577004	0.208314	0.252778	0.538227	0.208995	0.100000	0.700000	0.200000
3.200000	0.584778	1.585442	0.570573	0.367448	0.794327	0.306871	0.100000	0.700000	0.200000	0.213361	0.578461	0.208178	0.250195	0.540857	0.208948	0.100000	0.700000	0.200000
3.250000	0.589016	1.610562	0.577834	0.371121	0.814132	0.312974	0.100000	0.700000	0.200000	0.212074	0.579879	0.208048	0.247707	0.543397	0.208896	0.100000	0.700000	0.200000
3.300000	0.593325	1.635886	0.585178	0.374832	0.834063	0.319107	0.100000	0.700000	0.200000	0.210818	0.581258	0.207924	0.245308	0.545852	0.208839	0.100000	0.700000	0.200000
3.350000	0.597703	1.661414	0.592601	0.378578	0.854119	0.325269	0.100000	0.700000	0.200000	0.209594	0.582601	0.207805	0.242995	0.548227	0.208778	0.100000	0.700000	0.200000
3.400000	0.602150	1.687145	0.600102	0.382360	0.874297	0.331460	0.100000	0.700000	0.200000	0.208400	0.583909	0.207691	0.240763	0.550524	0.208713	0.100000	0.700000	0.200000
3.450000	0.606663	1.713079	0.607682	0.386175	0.894596	0.337682	0.100000	0.700000	0.200000	0.207234	0.585183	0.207582	0.238608	0.552748	0.208645	0.100000	0.700000	0.200000
3.500000	0.611242	1.739215	0.615337	0.390024	0.915016	0.343933	0.100000	0.700000	0.200000	0.206097	0.586425	0.207478	0.236525	0.554901	0.208574	0.100000	0.700000	0.200000
3.550000	0.615884	1.765553	0.623068	0.393904	0.935556	0.350215	0.100000	0.700000	0.200000	0.204987	0.587635	0.207378	0.234512	0.556986	0.208502	0.100000	0.700000	0.200000
3.600000	0.620590	1.792090	0.630873	0.397816	0.956214	0.356527	0.100000	0.700000	0.200000	0.203903	0.588815	0.207282	0.232565	0.559007	0.208428	0.100000	0.700000	0.200000
3.650000	0.625356	1.818828	0.638752	0.401758	0.976989	0.362870	0.100000	0.700000	0.200000	0.202844	0.589966	0.207189	0.230681	0.560967	0.208352	0.100000	0.700000	0.200000
3.700000	0.630183	1.845764	0.646702	0.405730	0.997881	0.369243	0.100000	0.700000	0.200000	0.201810	0.591089	0.207100	0.228857	0.562867	0.208276	0.100000	0.700000	0.200000
3.750000	0.635069	1.872897	0.654724	0.409731	1.018889	0.375647	0.100000	0.700000	0.200000	0.200800	0.592185	0.207015	0.227090	0.564711	0.208199	0.100000	0.700000	0.200000
3.800000	0.640013	1.900228	0.662816	0.413761	1.040013	0.382082	0.100000	0.700000	0.200000	0.199813	0.593255	0.206932	0.225377	0.566500	0.208122	0.100000	0.700000	0.200000
3.850000	0.645014	1.927754	0.670977	0.417818	1.061252	0.388548	0.100000	0.700000	0.200000	0.198849	0.594299	0.206852	0.223717	0.568238	0.208045	0.100000	0.700000	0.200000
3.900000	0.650071	1.955476	0.679206	0.421903	1.082605	0.395046	0.100000	0.700000	0.200000	0.197905	0.595319	0.206776	0.222107	0.569926	0.207968	0.100000	0.700000	0.200000
3.950000	0.655182	1.983391	0.687504	0.426016	1.104072	0.401574	0.100000	0.700000	0.200000	0.196983	0.596315	0.206701	0.220544	0.571566	0.207891	0.100000	0.700000	0.200000
4.000000	0.660347	2.011498	0.695868	0.430155	1.125652	0.408135	0.100000	0.700000	0.200000	0.196082	0.597289	0.206629	0.219026	0.573160	0.207814	0.100000	0.700000	0.200000
4.050000	0.665565	2.039798	0.704297	0.434320	1.147346	0.414727	0.100000	0.700000	0.200000	0.195200	0.598241	0.206559	0.217552	0.574710	0.207738	0.100000	0.700000	0.200000
4.100000	0.670835	2.068289	0.712793	0.438512	1.169153	0.421350	0.100000	0.700000	0.200000	0.194337	0.599171	0.206492	0.216120	0.576217	0.207662	0.100000	0.700000	0.200000
4.150000	0.676155	2.096969	0.721352	0.442729	1.191073	0.428006	0.100000	0.700000	0.200000	0.193493	0.600081	0.206426	0.214728	0.577684	0.207588	0.100000	0.700000	0.200000
4.200000	0.681526	2.125839	0.729976	0.446971	1.213105	0.434693	0.100000	0.700000	0.200000	0.192666	0.600971	0.206363	0.213375	0.579111	0.207514	0.100000	0.700000	0.200000
4.250000	0.686947	2.154896	0.738663	0.451239	1.235249	0.441413	0.100000	0.700000	0.200000	0.191858	0.601841	0.206301	0.212058	0.580501	0.207440	0.100000	0.700000	0.200000
4.300000	0.692416	2.184140	0.747412	0.455532	1.257506	0.448165	0.100000	0.700000	0.200000	0.191066	0.602693	0.206241	0.210777	0.581855	0.207368	0.100000	0.700000	0.200000
4.350000	0.697932	2.213571	0.756223	0.459849	1.279875	0.454949	0.100000	0.700000	0.200000	0.190290	0.603527	0.206183	0.209530	0.583173	0.207297	0.100000	0.700000	0.200000
4.400000	0.703496	2.243186	0.765095	0.464191	1.302355	0.461765	0.100000	0.700000	0.200000	0.189531	0.604343	0.206126	0.208315	0.584458	0.207227	0.100000	0.700000	0.200000
4.450000	0.709107	2.272986	0.774028	0.468557	1.324948	0.468614	0.100000	0.700000	0.200000	0.188787	0.605142	0.206071	0.207132	0.585711	0.207157	0.100000	0.700000	0.200000
4.500000	0.714763	2.302970	0.783022	0.472948	1.347652	0.475496	0.100000	0.700000	0.200000	0.188058	0.605924	0.206017	0.205979	0.586932	0.207089	0.100000	0.700000	0.200000
4.550000	0.720464	2.333136	0.792075	0.477362	1.370468	0.482411	0.100000	0.700000	0.200000	0.187344	0.606691	0.205965	0.204855	0.588123	0.207022	0.100000	0.700000	0.200000
4.600000	0.726209	2.363484	0.801187	0.481800	1.393397	0.489358	0.100000	0.700000	0.200000	0.186644	0.607442	0.205914	0.203759	0.589285	0.206956	0.100000	0.700000	0.200000
4.650000	0.731999	2.394014	0.810358	0.486263	1.416437	0.496338	0.100000	0.700000	0.200000	0.185958	0.608178	0.205864	0.202691	0.590419	0.206891	0.100000	0.700000	0.200000
4.700000	0.737832	2.424723	0.819587	0.490748	1.439588	0.503352	0.100000	0.700000	0.200000	0.185285	0.608899	0.205816	0.201648	0.591525	0.206827	0.100000	0.700000	0.200000
4.750000	0.743707	2.455613	0.828874	0.495258	1.462852	0.510398	0.100000	0.700000	0.200000	0.184626	0.609606	0.205768	0.200630	0.592606	0.206764	0.100000	0.700000	0.200000
4.800000	0.749626	2.486681	0.838219	0.499791	1.486228	0.517478	0.100000	0.700000	0.200000	0.183979	0.610300	0.205722	0.199637	0.593661	0.206702	0.100000	0.700000	0.200000
4.850000	0.755586	2.517928	0.847621	0.504347	1.509716	0.524591	0.100000	0.700000	0.200000	0.183344	0.610979	0.205677	0.198667	0.594692	0.206641	0.100000	0.700000	0.200000
4.900000	0.761587	2.549353	0.857079	0.508927	1.533317	0.531737	0.100000	0.700000	0.200000	0.182722	0.611646	0.205632	0.197720	0.595699	0.206582	0.100000	0.700000	0.200000
4.950000	0.767629	2.580955	0.866594	0.513530	1.557029	0.538917	0.100000	0.700000	0.200000	0.182111	0.612300	0.205589	0.196794	0.596683	0.206523	0.100000	0.700000	0.200000
5.000000	0.773712	2.612734	0.876165	0.518156	1.580854	0.546130	0.100000	0.700000	0.200000	0.181511	0.612942	0.205547	0.195890	0.597645	0.206466	0.100000	0.700000	0.200000
5.050000	0.779835	2.644689	0.885792	0.522806	1.604792	0.553377	0.100000	0.700000	0.200000	0.180923	0.613572	0.205505	0.195006	0.598585	0.206409	0.100000	0.700000	0.200000
5.100000	0.785998	2.676819	0.895474	0.527478	1.628843	0.560658	0.100000	0.700000	0.200000	0.180345	0.614190	0.205465	0.194141	0.599505	0.206354	0.100000	0.700000	0.200000
5.150000	0.792200	2.709125	0.905212	0.532174	1.653007	0.567973	0.100000	0.700000	0.200000	0.179778	0.614797	0.205425	0.193296	0.600405	0.206299	0.100000	0.700000	0.200000
5.200000	0.798442	2.741606	0.915004	0.536893	1.677283	0.575322	0.100000	0.700000	0.200000	0.179222	0.615393	0.205386	0.192469	0.601285	0.206246	0.100000	0.700000	0.200000
5.250000	0.804722	2.774260	0.924852	0.541635	1.701674	0.582704	0.100000	0.700000	0.200000	0.178675	0.615977	0.205348	0.191660	0.602146	0.206193	0.100000	0.700000	0.200000
5.300000	0.811041	2.807089	0.934754	0.546400	1.726177	0.590121	0.100000	0.700000	0.200000	0.178138	0.616552	0.205310	0.190869	0.602990	0.206142	0.100000	0.700000	0.200000
5.350000	0.817397	2.840092	0.944710	0.551188	1.750795	0.597572	0.100000	0.700000	0.200000	0.177610	0.617116	0.205274	0.190094	0.603815	0.206091	0.100000	0.700000	0.200000
5.400000	0.823792	2.873268	0.954720	0.555999	1.775527	0.605057	0.100000	0.700000	0.200000	0.177092	0.617671	0.205238	0.189335	0.604623	0.206041	0.100000	0.700000	0.200000
5.450000	0.830225	2.906617	0.964785	0.560833	1.800373	0.612577	0.100000	0.700000	0.200000	0.176582	0.618215	0.205202	0.188593	0.605415	0.205993	0.100000	0.700000	0.200000
5.500000	0.836694	2.940140	0.974903	0.565691	1.825333	0.620131	0.100000	0.700000	0.200000	0.176082	0.618751	0.205168	0.187865	0.606190	0.205945	0.100000	0.700000	0.200000
5.550000	0.843202	2.973834	0.985074	0.570571	1.850408	0.627720	0.100000	0.700000	0.200000	0.175590	0.619277	0.205134	0.187152	0.606950	0.205898	0.100000	0.700000	0.200000
5.600000	0.849746	3.007702	0.995300	0.575475	1.875599	0.635344	0.100000	0.700000	0.200000	0.175106	0.619794	0.205100	0.186454	0.607694	0.205852	0.100000	0.700000	0.200000
5.650000	0.856326	3.041741	1.005579	0.580402	1.900904	0.643002	0.100000	0.700000	0.200000	0.174631	0.620302	0.205068	0.185770	0.608424	0.205806	0.100000	0.700000	0.200000
5.700000	0.862944	3.075953	1.015911	0.585351	1.926325	0.650695	0.100000	0.700000	0.200000	0.174163	0.620802	0.205035	0.185099	0.609139	0.205762	0.100000	0.700000	0.200000
5.750000	0.869598	3.110337	1.026296	0.590325	1.951863	0.658423	0.100000	0.700000	0.200000	0.173703	0.621293	0.205004	0.184441	0.609841	0.205718	0.100000	0.700000	0.200000
5.800000	0.876288	3.144893	1.036734	0.595321	1.977516	0.666187	0.100000	0.700000	0.200000	0.173251	0.621776	0.204973	0.183796	0.610528	0.205675	0.100000	0.700000	0.200000
5.850000	0.883015	3.179620	1.047226	0.600340	2.003286	0.673985	0.100000	0.700000	0.200000	0.172806	0.622252	0.204942	0.183164	0.611203	0.205633	0.100000	0.700000	0.200000
5.900000	0.889777	3.214520	1.057770	0.605383	2.029172	0.681819	0.100000	0.700000	0.200000	0.172368	0.622720	0.204912	0.182544	0.611865	0.205592	0.100000	0.700000	0.200000
5.950000	0.896576	3.249591	1.068367	0.610449	2.055176	0.689688	0.100000	0.700000	0.200000	0.171938	0.623180	0.204883	0.181935	0.612514	0.205551	0.100000	0.700000	0.200000
6.000000	0.903410	3.284835	1.079017	0.615539	2.081297	0.697593	0.100000	0.700000	0.200000	0.171514	0.623632	0.204854	0.181338	0.613151	0.205511	0.100000	0.700000	0.200000
6.050000	0.910280	3.320250	1.089721	0.620652	2.107537	0.705533	0.100000	0.700000	0.200000	0.171097	0.624078	0.204825	0.180752	0.613776	0.205472	0.100000	0.700000	0.200000
6.100000	0.917185	3.355837	1.100476	0.625788	2.133894	0.713509	0.100000	0.700000	0.200000	0.170687	0.624516	0.204797	0.180177	0.614390	0.205433	0.100000	0.700000	0.200000
6.150000	0.924126	3.391597	1.111285	0.630948	2.160370	0.721521	0.100000	0.700000	0.200000	0.170283	0.624948	0.204769	0.179612	0.614993	0.205395	0.100000	0.700000	0.200000
6.200000	0.931103	3.427528	1.122146	0.636131	2.186964	0.729569	0.100000	0.700000	0.200000	0.169885	0.625373	0.204742	0.179057	0.615584	0.205358	0.100000	0.700000	0.200000
6.250000	0.938114	3.463632	1.133061	0.641338	2.213678	0.737653	0.100000	0.700000	0.200000	0.169494	0.625791	0.204715	0.178513	0.616165	0.205322	0.100000	0.700000	0.200000
6.300000	0.945161	3.499909	1.144028	0.646569	2.240512	0.745773	0.100000	0.700000	0.200000	0.169108	0.626203	0.204689	0.177978	0.616736	0.205286	0.100000	0.700000	0.200000
6.350000	0.952244	3.536358	1.155048	0.651823	2.267465	0.753929	0.100000	0.700000	0.200000	0.168728	0.626608	0.204663	0.177453	0.617297	0.205250	0.100000	0.700000	0.200000
6.400000	0.959362	3.572979	1.166121	0.657101	2.294539	0.762122	0.100000	0.700000	0.200000	0.168354	0.627008	0.204638	0.176937	0.617848	0.205216	0.100000	0.700000	0.200000
6.450000	0.966514	3.609774	1.177246	0.662403	2.321734	0.770352	0.100000	0.700000	0.200000	0.167986	0.627401	0.204613	0.176430	0.618389	0.205182	0.100000	0.700000	0.200000
6.500000	0.973702	3.646742	1.188425	0.667729	2.349049	0.778618	0.100000	0.700000	0.200000	0.167623	0.627789	0.204588	0.175931	0.618921	0.205148	0.100000	0.700000	0.200000
6.550000	0.980926	3.683884	1.199656	0.673079	2.376487	0.786921	0.100000	0.700000	0.200000	0.167266	0.628170	0.204564	0.175441	0.619444	0.205115	0.100000	0.700000	0.200000
6.600000	0.988184	3.721199	1.210941	0.678453	2.404046	0.795260	0.100000	0.700000	0.200000	0.166914	0.628547	0.204540	0.174960	0.619958	0.205082	0.100000	0.700000	0.200000
6.650000	0.995477	3.758689	1.222279	0.683851	2.431728	0.803637	0.100000	0.700000	0.200000	0.166567	0.628917	0.204516	0.174487	0.620463	0.205051	0.100000	0.700000	0.200000
6.700000	1.002806	3.796352	1.233670	0.689273	2.459532	0.812051	0.100000	0.700000	0.200000	0.166225	0.629282	0.204493	0.174021	0.620960	0.205019	0.100000	0.700000	0.200000
6.750000	1.010170	3.834191	1.245114	0.694719	2.487460	0.820503	0.100000	0.700000	0.200000	0.165888	0.629642	0.204470	0.173563	0.621448	0.204988	0.100000	0.700000	0.200000
6.800000	1.017569	3.872204	1.256611	0.700190	2.515512	0.828991	0.100000	0.700000	0.200000	0.165556	0.629997	0.204447	0.173113	0.621929	0.204958	0.100000	0.700000	0.200000
6.850000	1.025003	3.910393	1.268162	0.705685	2.543687	0.837518	0.100000	0.700000	0.200000	0.165228	0.630347	0.204425	0.172670	0.622402	0.204928	0.100000	0.700000	0.200000
6.900000	1.032472	3.948757	1.279766	0.711205	2.571988	0.846082	0.100000	0.700000	0.200000	0.164905	0.630692	0.204403	0.172235	0.622867	0.204898	0.100000	0.700000	0.200000
6.950000	1.039976	3.987298	1.291424	0.716749	2.600413	0.854684	0.100000	0.700000	0.200000	0.164587	0.631032	0.204381	0.171806	0.623324	0.204869	0.100000	0.700000	0.200000
7.000000	1.047516	4.026015	1.303136	0.722318	2.628963	0.863324	0.100000	0.700000	0.200000	0.164273	0.631367	0.204360	0.171384	0.623775	0.204841	0.100000	0.700000	0.200000
7.050000	1.055091	4.064909	1.314901	0.727911	2.657640	0.872002	0.100000	0.700000	0.200000	0.163964	0.631697	0.204339	0.170969	0.624218	0.204813	0.100000	0.700000	0.200000
7.100000	1.062702	4.103980	1.326721	0.733530	2.686443	0.880718	0.100000	0.700000	0.200000	0.163659	0.632023	0.204318	0.170561	0.624654	0.204785	0.100000	0.700000	0.200000
7.150000	1.070348	4.143229	1.338594	0.739173	2.715373	0.889473	0.100000	0.700000	0.200000	0.163358	0.632344	0.204298	0.170159	0.625083	0.204758	0.100000	0.700000	0.200000
7.200000	1.078029	4.182656	1.350522	0.744841	2.744430	0.898266	0.100000	0.700000	0.200000	0.163061	0.632662	0.204278	0.169763	0.625506	0.204731	0.100000	0.700000	0.200000
7.250000	1.085746	4.222262	1.362504	0.750534	2.773615	0.907098	0.100000	0.700000	0.200000	0.162768	0.632974	0.204258	0.169373	0.625922	0.204705	0.100000	0.700000	0.200000
7.300000	1.093498	4.262048	1.374540	0.756253	2.802928	0.915969	0.100000	0.700000	0.200000	0.162479	0.633283	0.204238	0.168989	0.626332	0.204679	0.100000	0.700000	0.200000
