0.000000 	 -70.000000 	 -70.000000 	 -20.000000 	 -20.000000 	 0.000000 	 0.000000
1.000000 	 -64.000000 	 -64.379997 	 -19.856000 	 -19.914000 	 0.000000 	 0.000000
2.000000 	 -60.304001 	 -60.596931 	 -19.700096 	 -19.814790 	 0.000000 	 0.000000
3.000000 	 -56.661007 	 -56.727051 	 -19.532738 	 -19.706277 	 0.000000 	 0.000000
4.000000 	 -52.014515 	 -51.443996 	 -19.350141 	 -19.587503 	 0.000000 	 0.000000
5.000000 	 -44.516556 	 -41.584110 	 -19.141205 	 -19.452891 	 0.000000 	 0.000000
6.000000 	 -28.689180 	 -12.288940 	 -18.873137 	 -19.283084 	 0.000000 	 0.000000
7.000000 	 19.660818 	 -55.000000 	 -18.417031 	 -15.283084 	 0.000000 	 0.000000
8.000000 	 -55.000000 	 -53.591908 	 -14.417031 	 -15.224183 	 0.000000 	 0.000000
9.000000 	 -54.582970 	 -51.172642 	 -14.347023 	 -15.161620 	 0.000000 	 0.000000
10.000000 	 -53.978771 	 -46.425289 	 -14.275997 	 -15.091940 	 0.000000 	 0.000000
11.000000 	 -53.048321 	 -34.738235 	 -14.202671 	 -15.006535 	 0.000000 	 10.000000
12.000000 	 -41.522282 	 29.919342 	 -14.084706 	 -14.868901 	 0.000000 	 10.000000
13.000000 	 -16.084990 	 -55.000000 	 -13.867352 	 -10.868901 	 0.000000 	 10.000000
14.000000 	 -55.000000 	 -47.129227 	 -9.867352 	 -10.866060 	 0.000000 	 10.000000
15.000000 	 -49.132648 	 -28.865597 	 -9.866536 	 -10.837437 	 0.000000 	 10.000000
16.000000 	 -38.368668 	 -55.000000 	 -9.822680 	 -6.837437 	 0.000000 	 10.000000
17.000000 	 -11.503139 	 -51.811272 	 -9.672239 	 -6.889614 	 0.000000 	 10.000000
18.000000 	 -55.000000 	 -45.666744 	 -5.672239 	 -6.931407 	 0.000000 	 10.000000
19.000000 	 -53.327763 	 -29.984282 	 -5.772105 	 -6.952286 	 0.000000 	 10.000000
20.000000 	 -50.440460 	 -55.000000 	 -5.858425 	 -2.952286 	 0.000000 	 10.000000
21.000000 	 -45.014736 	 -56.118343 	 -5.921315 	 -3.055433 	 0.000000 	 10.000000
22.000000 	 -33.114044 	 -57.773533 	 -5.935345 	 -3.160394 	 0.000000 	 10.000000
23.000000 	 1.112679 	 -60.047821 	 -5.812187 	 -3.268525 	 0.000000 	 10.000000
24.000000 	 -55.000000 	 -62.799164 	 -1.812187 	 -3.381223 	 0.000000 	 10.000000
25.000000 	 -57.187813 	 -65.567612 	 -2.004695 	 -3.499286 	 0.000000 	 10.000000
26.000000 	 -60.304344 	 -67.775177 	 -2.205818 	 -3.622255 	 0.000000 	 10.000000
27.000000 	 -64.155693 	 -69.134888 	 -2.418325 	 -3.748463 	 0.000000 	 10.000000
28.000000 	 -67.877716 	 -69.772781 	 -2.641469 	 -3.875893 	 0.000000 	 10.000000
29.000000 	 -70.329453 	 -69.972061 	 -2.869958 	 -4.003004 	 0.000000 	 10.000000
