0	-0.000000
1	-0.000000
2	-0.000001
3	-0.000001
4	-0.000001
5	-0.000002
6	-0.000004
7	-0.000007
8	-0.000011
9	-0.000017
10	-0.000026
11	-0.000041
12	-0.000064
13	-0.000097
14	-0.000148
15	-0.000222
16	-0.000329
17	-0.000484
18	-0.000705
19	-0.001016
20	-0.001449
21	-0.002047
22	-0.002862
23	-0.003960
24	-0.005423
25	-0.007347
26	-0.009848
27	-0.013055
28	-0.017114
29	-0.022178
30	-0.028402
31	-0.035934
32	-0.044904
33	-0.055405
34	-0.067484
35	-0.081127
36	-0.096255
37	-0.112720
38	-0.130316
39	-0.148790
40	-0.167858
41	-0.187205
42	-0.206417
43	-0.224779
44	-0.240800
45	-0.251443
46	-0.251520
47	-0.234845
48	-0.199130
49	-0.151917
50	-0.108083
51	-0.078798
52	-0.066463
53	-0.068189
54	-0.079383
55	-0.094584
56	-0.106549
57	-0.104943
58	-0.076725
59	-0.010781
60	0.093391
61	0.220049
62	0.342856
63	0.438719
64	0.496843
65	0.515871
66	0.496022
67	0.434936
68	0.329828
69	0.185726
70	0.023831
71	-0.122727
72	-0.227179
73	-0.282708
74	-0.299024
75	-0.290854
76	-0.270152
77	-0.244259
78	-0.217008
79	-0.190239
80	-0.164838
81	-0.141262
82	-0.119757
83	-0.100445
84	-0.083357
85	-0.068451
86	-0.055625
87	-0.044737
88	-0.035611
89	-0.028060
90	-0.021887
91	-0.016901
92	-0.012921
93	-0.009780
94	-0.007330
95	-0.005440
96	-0.003998
97	-0.002909
98	-0.002096
99	-0.001495
