0.000000 	 -0.000000 	 -0.010605 	 -0.015498 	 -0.015498 	 0.010605	 0.015498 	 0.015498
0.050000 	 -0.000000 	 -0.010074 	 -0.014743 	 -0.014743 	 0.010074	 0.014743 	 0.014743
0.100000 	 -0.000000 	 -0.009571 	 -0.014024 	 -0.014024 	 0.009571	 0.014024 	 0.014024
0.150000 	 -0.000000 	 -0.009092 	 -0.013340 	 -0.013340 	 0.009092	 0.013340 	 0.013340
0.200000 	 -0.000000 	 -0.008638 	 -0.012689 	 -0.012689 	 0.008638	 0.012689 	 0.012689
0.250000 	 -0.000000 	 -0.008206 	 -0.012070 	 -0.012070 	 0.008206	 0.012070 	 0.012070
0.300000 	 -0.000000 	 -0.007795 	 -0.011482 	 -0.011482 	 0.007795	 0.011482 	 0.011482
0.350000 	 -0.000000 	 -0.007406 	 -0.010922 	 -0.010922 	 0.007406	 0.010922 	 0.010922
0.400000 	 -0.000000 	 -0.007035 	 -0.010389 	 -0.010389 	 0.007035	 0.010389 	 0.010389
0.450000 	 -0.000000 	 -0.006684 	 -0.009882 	 -0.009882 	 0.006684	 0.009882 	 0.009882
0.500000 	 -0.000000 	 -0.006349 	 -0.009400 	 -0.009400 	 0.006349	 0.009400 	 0.009400
0.550000 	 -0.000000 	 -0.006032 	 -0.008942 	 -0.008942 	 0.006032	 0.008942 	 0.008942
0.600000 	 -0.000000 	 -0.005730 	 -0.008506 	 -0.008506 	 0.005730	 0.008506 	 0.008506
0.650000 	 -0.000000 	 -0.005444 	 -0.008091 	 -0.008091 	 0.005444	 0.008091 	 0.008091
0.700000 	 -0.000000 	 -0.005172 	 -0.007696 	 -0.007696 	 0.005172	 0.007696 	 0.007696
0.750000 	 -0.000000 	 -0.004913 	 -0.007321 	 -0.007321 	 0.004913	 0.007321 	 0.007321
0.800000 	 -0.000000 	 -0.004667 	 -0.006964 	 -0.006964 	 0.004667	 0.006964 	 0.006964
0.850000 	 -0.000000 	 -0.004434 	 -0.006624 	 -0.006624 	 0.004434	 0.006624 	 0.006624
0.900000 	 -0.000000 	 -0.004212 	 -0.006301 	 -0.006301 	 0.004212	 0.006301 	 0.006301
0.950000 	 -0.000000 	 -0.004002 	 -0.005994 	 -0.005994 	 0.004002	 0.005994 	 0.005994
1.000000 	 -0.000000 	 -0.003802 	 -0.005702 	 -0.005702 	 0.003802	 0.005702 	 0.005702
1.050000 	 1.950187 	 -0.003612 	 -0.005423 	 -0.005423 	 1.953798	 1.955610 	 1.955610
1.100000 	 60.000000 	 0.146569 	 0.141153 	 0.141153 	 59.853431	 59.858847 	 59.858847
1.150000 	 -1.000000 	 0.289241 	 0.280580 	 0.280580 	 1.289241	 1.280580 	 1.280580
1.200000 	 1.795223 	 0.424779 	 0.413208 	 0.413208 	 1.370445	 1.382015 	 1.382015
1.250000 	 60.000000 	 0.553540 	 0.539367 	 0.539367 	 59.446460	 59.460633 	 59.460633
1.300000 	 -1.000000 	 0.675863 	 0.659374 	 0.659374 	 1.675863	 1.659374 	 1.659374
1.350000 	 1.963039 	 0.792070 	 0.773528 	 0.773527 	 1.170969	 1.189511 	 1.189511
1.400000 	 60.000000 	 0.902466 	 0.882114 	 0.882114 	 59.097534	 59.117886 	 59.117886
1.450000 	 -1.000000 	 1.007343 	 0.985404 	 0.985404 	 2.007343	 1.985404 	 1.985404
1.500000 	 60.000000 	 1.106976 	 1.083657 	 1.083657 	 58.893024	 58.916343 	 58.916343
1.550000 	 -1.000000 	 1.201627 	 1.177119 	 1.177118 	 2.201627	 2.177118 	 2.177119
1.600000 	 60.000000 	 1.291545 	 1.266021 	 1.266021 	 58.708455	 58.733979 	 58.733979
1.650000 	 -1.000000 	 1.376968 	 1.350589 	 1.350589 	 2.376968	 2.350589 	 2.350589
1.700000 	 60.000000 	 1.458120 	 1.431031 	 1.431031 	 58.541880	 58.568969 	 58.568969
1.750000 	 -1.000000 	 1.535214 	 1.507551 	 1.507551 	 2.535214	 2.507551 	 2.507551
1.800000 	 60.000000 	 1.608453 	 1.580338 	 1.580338 	 58.391547	 58.419662 	 58.419662
1.850000 	 -1.000000 	 1.678030 	 1.649576 	 1.649576 	 2.678030	 2.649576 	 2.649576
1.900000 	 60.000000 	 1.744129 	 1.715437 	 1.715437 	 58.255871	 58.284563 	 58.284563
1.950000 	 -1.000000 	 1.806922 	 1.778086 	 1.778086 	 2.806922	 2.778086 	 2.778086
2.000000 	 60.000000 	 1.866576 	 1.837679 	 1.837679 	 58.133424	 58.162321 	 58.162321
2.050000 	 -1.000000 	 1.923248 	 1.894366 	 1.894366 	 2.923248	 2.894366 	 2.894366
2.100000 	 60.000000 	 1.977085 	 1.948289 	 1.948289 	 58.022915	 58.051711 	 58.051711
2.150000 	 -1.000000 	 60.000000 	 1.999581 	 1.999581 	 61.000000	 2.999581 	 2.999581
2.200000 	 60.000000 	 -1.000000 	 60.000000 	 60.000000 	 61.000000	 0.000000 	 0.000000
2.250000 	 -1.000000 	 -0.800000 	 -1.000000 	 -1.000000 	 0.200000	 0.000000 	 0.000000
2.300000 	 60.000000 	 -0.610000 	 -0.804918 	 -0.804918 	 60.610000	 60.804918 	 60.804918
2.350000 	 -1.000000 	 -0.429500 	 -0.619350 	 -0.619350 	 0.570500	 0.380650 	 0.380650
2.400000 	 60.000000 	 -0.258025 	 -0.442832 	 -0.442832 	 60.258025	 60.442832 	 60.442832
2.450000 	 -1.000000 	 -0.095124 	 -0.274923 	 -0.274923 	 0.904876	 0.725077 	 0.725077
