1250.158509  1694.705117  1700.368722
1260.130066  1706.900133  1712.700620
1270.097699  1719.068706  1725.008201
1280.061416  1731.210854  1737.291497
1290.021223  1743.326595  1749.550539
1300.188915  1755.672879  1762.045412
1310.140844  1767.735295  1774.255529
1320.088886  1779.771356  1786.441488
1330.033047  1791.781078  1798.603321
1340.184790  1804.019160  1810.999048
1350.121131  1815.975697  1823.112211
1360.053613  1827.905947  1835.201343
1370.193451  1840.062919  1847.522919
1380.118156  1851.940088  1859.563571
1390.039025  1863.791021  1871.580287
1400.167023  1875.867040  1883.828002
1410.080158  1887.664994  1895.796427
1420.200273  1899.686943  1907.994889
1430.105703  1911.431987  1919.915150
1440.007331  1923.150880  1931.811628
1450.115717  1935.092137  1943.936708
1460.009683  1946.758221  1955.785208
1470.110258  1958.645580  1967.861353
1480.206897  1970.505732  1979.912821
1490.089384  1982.092453  1991.689336
1500.178256  1993.898810  2003.692058
1510.053152  2005.432890  2015.420905
1520.134286  2017.185522  2027.375007
1530.001619  2028.667028  2039.056308
1540.075044  2040.366001  2050.961915
1550.144585  2052.037887  2062.843066
1560.000587  2063.440381  2074.453027
1570.062462  2075.058710  2086.285869
1580.120474  2086.650004  2098.094350
1590.174630  2098.214280  2109.878500
1600.015596  2109.511471  2121.393601
1610.062144  2121.022324  2133.129689
1620.104857  2132.506209  2144.841539
1630.143744  2143.963143  2156.529182
1640.178811  2155.393143  2168.192649
1650.001120  2166.558937  2179.589732
1660.028649  2177.935679  2191.205442
1670.052380  2189.285537  2202.797068
1680.072319  2200.608528  2214.364640
1690.088475  2211.904668  2225.908188
1700.100853  2223.173972  2237.427745
1710.109462  2234.416459  2248.923338
1720.114308  2245.632144  2260.394999
1730.115398  2256.821044  2271.842759
1740.112740  2267.983174  2283.266646
1750.106339  2279.118552  2294.666692
1760.096204  2290.227193  2306.042925
1770.082341  2301.309114  2317.395377
1780.064757  2312.364331  2328.724076
1790.043460  2323.392860  2340.029052
1800.018456  2334.394716  2351.310335
1810.197447  2345.598284  2362.802237
1820.164973  2356.546290  2374.035731
1830.128812  2367.467672  2385.245620
1840.088973  2378.362446  2396.431935
1850.045461  2389.230628  2407.594704
1860.205595  2400.297819  2418.965775
1870.154683  2411.112311  2430.081051
1880.100119  2421.900259  2441.172870
1890.041910  2432.661678  2452.241260
1900.187070  2443.619946  2463.516105
1910.121516  2454.327803  2474.537237
1920.052338  2465.009177  2485.535027
1930.186321  2475.885782  2496.737891
1940.109839  2486.513689  2507.688598
1950.029753  2497.115161  2518.616049
1960.152622  2507.910245  2529.747198
1970.065274  2518.458343  2540.627739
1980.180742  2529.198974  2551.711060
1990.086158  2539.693760  2562.544807
2000.194254  2550.380000  2573.580416
2010.092462  2560.821537  2584.367484
2020.193213  2571.453449  2595.355500
2030.084239  2581.841798  2606.096002
2040.177673  2592.419446  2617.036540
2050.061545  2602.754668  2627.730589
2060.147690  2613.278114  2638.623765
2070.024434  2623.560270  2649.271475
2080.103315  2634.029575  2660.117403
2090.178539  2644.471555  2670.939507
2100.044605  2654.673953  2681.517680
2110.112607  2665.061886  2692.292709
2120.176971  2675.422539  2703.043999
2130.032419  2685.545316  2713.552888
2140.089602  2695.852013  2724.257273
2150.143167  2706.131478  2734.938007
2160.193122  2716.383726  2745.595117
2170.034482  2726.400369  2756.011858
2180.077310  2736.598783  2766.622288
2190.116547  2746.770025  2777.209179
2200.152201  2756.914111  2787.772561
2210.184278  2767.031056  2798.312460
2220.008157  2776.915231  2808.614519
2230.033173  2786.978493  2819.108017
2240.054633  2797.014658  2829.578117
2250.072542  2807.023742  2840.024846
2260.086909  2817.005760  2850.448233
2270.097738  2826.960727  2860.848305
2280.105037  2836.888658  2871.225089
2290.108813  2846.789568  2881.578615
2300.109072  2856.663472  2891.908908
2310.105821  2866.510383  2902.215998
2320.099067  2876.330318  2912.499910
2330.088815  2886.123291  2922.760672
2340.075072  2895.889316  2932.998312
2350.057846  2905.628408  2943.212856
2360.037142  2915.340582  2953.404333
2370.012968  2925.025853  2963.572768
2380.188810  2934.881063  2973.924999
2390.157643  2944.512021  2984.046963
2400.123024  2954.116118  2994.145968
2410.084960  2963.693370  3004.222040
2420.043458  2973.243790  3014.275204
2430.201653  2982.961473  3024.509951
2440.153223  2992.457727  3034.516916
2450.101375  3001.927191  3044.501055
2460.046113  3011.369882  3054.462393
2470.190294  3020.977695  3064.603549
2480.128157  3030.366333  3074.518902
2490.062627  3039.728240  3084.411534
2500.196349  3049.253664  3094.482662
2510.123982  3058.561604  3104.329469
2520.048240  3067.842854  3114.153632
2530.171561  3077.286020  3124.154976
2540.089021  3086.513388  3133.933472
2550.003125  3095.714108  3143.689403
2560.116104  3105.075143  3153.621202
2570.023448  3114.222066  3163.331623
2580.129542  3123.528234  3173.217035
2590.030150  3132.621414  3182.882048
2600.129385  3141.872771  3192.721180
2610.023282  3150.912265  3202.340890
2620.115683  3160.108868  3212.133847
2630.002896  3169.094730  3221.708357
2640.088488  3178.236635  3231.455244
2650.170650  3187.350936  3241.178902
2660.047849  3196.256184  3250.685577
2670.123242  3205.315870  3260.363321
2680.195224  3214.347995  3270.017917
2690.062465  3223.172750  3279.456986
2700.127715  3232.150343  3289.065824
2710.189575  3241.100416  3298.651591
2720.046914  3249.844801  3308.023283
2730.102078  3258.740425  3317.563446
2740.153871  3267.608570  3327.080616
2750.001363  3276.272706  3336.385158
2760.046499  3285.086483  3345.856877
2770.088282  3293.872823  3355.305679
2780.126718  3302.631739  3364.731590
2790.161813  3311.363244  3374.134637
2800.193575  3320.067351  3383.514843
2810.021473  3328.570810  3392.685311
2820.046651  3337.220711  3402.020370
2830.068514  3345.843256  3411.332665
2840.087068  3354.438458  3420.622221
2850.102318  3363.006330  3429.889064
2860.114271  3371.546885  3439.133218
2870.122934  3380.060137  3448.354709
2880.128312  3388.546099  3457.553561
2890.130411  3397.004784  3466.729801
2900.129237  3405.436205  3475.883451
2910.124798  3413.840376  3485.014538
2920.117097  3422.217310  3494.123086
2930.106143  3430.567019  3503.209119
2940.091940  3438.889517  3512.272662
2950.074495  3447.184817  3521.313740
2960.053814  3455.452931  3530.332377
2970.029902  3463.693873  3539.328598
2980.002767  3471.907655  3548.302426
2990.171773  3480.257746  3557.432687
3000.138142  3488.416705  3566.361357
3010.101305  3496.548544  3575.267708
3020.061268  3504.653273  3584.151764
3030.018036  3512.730908  3593.013548
3040.170655  3520.942194  3602.029649
3050.120988  3528.965133  3610.846518
3060.068145  3536.961015  3619.641189
3070.012131  3544.929852  3628.413683
3080.151736  3553.030217  3637.338807
3090.089334  3560.944461  3646.066580
3100.023779  3568.831698  3654.772248
3110.153670  3576.848868  3663.629282
3120.081763  3584.681587  3672.290372
3130.006720  3592.487336  3680.929427
3140.126952  3600.421428  3689.718589
3150.045591  3608.172734  3698.313208
3160.159391  3616.051319  3707.057093
3170.071737  3623.748232  3715.607369
3180.179129  3631.571362  3724.306072
3190.085205  3639.213932  3732.812100
3200.186212  3646.981656  3741.465717
3210.086040  3654.569931  3749.927590
3220.180687  3662.282300  3758.536216
3230.074290  3669.816329  3766.954026
3240.162600  3677.473391  3775.517756
3250.050001  3684.953223  3783.891596
3260.131996  3692.555029  3792.410524
3270.013217  3699.980711  3800.740486
3280.088921  3707.527309  3809.214704
3290.161457  3715.046048  3817.666382
3300.033421  3722.390328  3825.930482
3310.099700  3729.853933  3834.337590
3320.162828  3737.289715  3842.722228
3330.025586  3744.552701  3850.920670
3340.082491  3751.933421  3859.260878
3350.136263  3759.286355  3867.578684
3360.186907  3766.611516  3875.874113
3370.037448  3773.766096  3883.985186
3380.081914  3781.036290  3892.236367
3390.123269  3788.278747  3900.465240
3400.161519  3795.493478  3908.671827
3410.196670  3802.680495  3916.856152
3420.032049  3809.699698  3924.858409
3430.061078  3816.831866  3932.998713
3440.087024  3823.936357  3941.116821
3450.109893  3831.013180  3949.212758
3460.129690  3838.062349  3957.286545
3470.146421  3845.083875  3965.338205
3480.160091  3852.077769  3973.367761
3490.170707  3859.044044  3981.375234
3500.178272  3865.982710  3989.360649
3510.182794  3872.893780  3997.324025
3520.184278  3879.777265  4005.265387
3530.182728  3886.633177  4013.184756
3540.178150  3893.461526  4021.082154
3550.170551  3900.262325  4028.957603
3560.159934  3907.035584  4036.811126
3570.146306  3913.781316  4044.642743
3580.129672  3920.499530  4052.452478
3590.110037  3927.190240  4060.240352
3600.087407  3933.853455  4068.006386
3610.061787  3940.489188  4075.750602
3620.033182  3947.097449  4083.473023
3630.001597  3953.678249  4091.173669
3640.162410  3960.359822  4099.002911
3650.124824  3966.885196  4106.659647
3660.084275  3973.383143  4114.294672
3670.040767  3979.853674  4121.908010
3680.189445  3986.422862  4129.648320
3690.139978  3992.838056  4137.217920
3700.087569  3999.225867  4144.765896
3710.032223  4005.586305  4152.292269
3720.168851  4012.043287  4159.943997
3730.107587  4018.348477  4167.426804
3740.043402  4024.626327  4174.888071
3750.171033  4030.999134  4182.473482
3760.100963  4037.221801  4189.891311
3770.027985  4043.417160  4197.287663
3780.146667  4049.705892  4204.806950
3790.067835  4055.846133  4212.159989
3800.180558  4062.078688  4219.635158
3810.095891  4068.163853  4226.944970
3820.008343  4074.221764  4234.233409
3830.112195  4080.370408  4241.642773
3840.018842  4086.373307  4248.888108
3850.116787  4092.465882  4256.253567
3860.017650  4098.413812  4263.455882
3870.109707  4104.450361  4270.777518
3880.004807  4110.343364  4277.936895
3890.090997  4116.323930  4285.214793
3900.174233  4122.276248  4292.470642
3910.060696  4128.086672  4299.565557
3920.138096  4133.983072  4306.777793
3930.018845  4139.738673  4313.829975
3940.090427  4145.579195  4320.998680
3950.159081  4151.391524  4328.145440
3960.031267  4157.064701  4335.133467
3970.094134  4162.821215  4342.236820
3980.154087  4168.549567  4349.318290
3990.017754  4174.140412  4356.242342
4000.071950  4179.813012  4363.280528
4010.123246  4185.457480  4370.296892
4020.171648  4191.073827  4377.291455
4030.024006  4196.554863  4384.130352
4040.066689  4202.115540  4391.081793
4050.106493  4207.648127  4398.011494
4060.143423  4213.152635  4404.919475
4070.177482  4218.629073  4411.805757
4080.015795  4223.972939  4418.538552
4090.044184  4229.393808  4425.381912
4100.069717  4234.786638  4432.203632
4110.092399  4240.151439  4439.003734
4120.112234  4245.488220  4445.782236
4130.129229  4250.796993  4452.539158
4140.143386  4256.077767  4459.274521
4150.154712  4261.330552  4465.988345
4160.163210  4266.555358  4472.680649
4170.168886  4271.752195  4479.351452
4180.171744  4276.921073  4486.000775
4190.171788  4282.062001  4492.628638
4200.169023  4287.174990  4499.235059
4210.163455  4292.260049  4505.820059
4220.155086  4297.317188  4512.383656
4230.143923  4302.346417  4518.925871
4240.129969  4307.347745  4525.446722
4250.113229  4312.321183  4531.946229
4260.093708  4317.266739  4538.424411
4270.071409  4322.184423  4544.881287
4280.046338  4327.074246  4551.316877
4290.018499  4331.936216  4557.731200
4300.179588  4336.863034  4564.247010
4310.146173  4341.668792  4570.618447
4320.110003  4346.446726  4576.968674
4330.071083  4351.196846  4583.297709
4340.029417  4355.919160  4589.605573
4350.176436  4360.703686  4596.012974
4360.129238  4365.369884  4602.278143
4370.079307  4370.008305  4608.522197
4380.026647  4374.618958  4614.745154
4390.162479  4379.289714  4621.066092
4400.104322  4383.844326  4627.246506
4410.043449  4388.371198  4633.405879
4420.170923  4392.956590  4639.662068
4430.104579  4397.427477  4645.779011
4440.035532  4401.870652  4651.874968
4450.154688  4406.370765  4658.066579
4460.080195  4410.758009  4664.120218
4470.003011  4415.117569  4670.152927
4480.113886  4419.532487  4676.280130
4490.031282  4423.836172  4682.270631
4500.136641  4428.194158  4688.354852
4510.048632  4432.442004  4694.303219
4520.148491  4436.743097  4700.344534
4530.055095  4440.935140  4706.250841
4540.149470  4445.179375  4712.249323
4550.050702  4449.315652  4718.113642
4560.139612  4453.503067  4724.069367
4570.035489  4457.583612  4729.891771
4580.118948  4461.714242  4735.804811
4590.009485  4465.739093  4741.585372
4600.087510  4469.812974  4747.455802
4610.162798  4473.858225  4753.304751
4620.045331  4477.799333  4759.022484
4630.115209  4481.787889  4764.828931
4640.182363  4485.747842  4770.613954
4650.056926  4489.605288  4776.269020
4660.118694  4493.508599  4782.011650
4670.177748  4497.383333  4787.732909
4680.044377  4501.157194  4793.325468
4690.098069  4504.975340  4799.004444
4700.149060  4508.764935  4804.662102
4710.007788  4512.455290  4810.192314
4720.053439  4516.188350  4815.807795
4730.096400  4519.892885  4821.402015
4740.136676  4523.568905  4826.974990
4750.174270  4527.216419  4832.526738
4760.019872  4530.767415  4837.953124
4770.052164  4534.358480  4843.462873
4780.081785  4537.921063  4848.951449
4790.108739  4541.455175  4854.418869
4800.133030  4544.960823  4859.865151
4810.154661  4548.438017  4865.290314
4820.173637  4551.886765  4870.694373
4830.000997  4555.242804  4875.975978
4840.014722  4558.635221  4881.338283
4850.025802  4561.999218  4886.679538
4860.034240  4565.334802  4891.999760
4870.040040  4568.641982  4897.298967
4880.043206  4571.920768  4902.577177
4890.043741  4575.171166  4907.834405
4900.041649  4578.393186  4913.070671
4910.036933  4581.586835  4918.285991
4920.029596  4584.752122  4923.480381
4930.019643  4587.889056  4928.653861
4940.007076  4590.997645  4933.806446
4950.180267  4594.135742  4939.034777
4960.162435  4597.187130  4944.145231
4970.141999  4600.210198  4949.234842
4980.118963  4603.204954  4954.303626
4990.093331  4606.171405  4959.351602
5000.065106  4609.109561  4964.378786
5010.034290  4612.019429  4969.385194
5020.000888  4614.901017  4974.370843
5030.152878  4617.807898  4979.429229
5040.114263  4620.632417  4984.373021
5050.073072  4623.428682  4989.296104
5060.029307  4626.196698  4994.198497
5070.170751  4628.987898  4999.172123
5080.121799  4631.698912  5004.032793
5090.070283  4634.381702  5008.872821
5100.016206  4637.036277  5013.692224
5110.147157  4639.711927  5018.581364
5120.087919  4642.309563  5023.359178
5130.026128  4644.879007  5028.116417
5140.149230  4647.467944  5032.942271
5150.082296  4649.980497  5037.658021
5160.012820  4652.464882  5042.353244
5170.128100  4654.967180  5047.115963
5180.053499  4657.394721  5051.769796
5190.163564  4659.839119  5056.490378
5200.083850  4662.209848  5061.102887
5210.001609  4664.552449  5065.694951
5220.103897  4666.910327  5070.352648
5230.016560  4669.196162  5074.903485
5240.113663  4671.496219  5079.519211
5250.021241  4673.725320  5084.028888
5260.113170  4675.967589  5088.602708
5270.015676  4678.139987  5093.071289
5280.102443  4680.324499  5097.603270
5290.186608  4682.479875  5102.114162
5300.081502  4684.567011  5106.521027
5310.160522  4686.664677  5110.990179
5320.050371  4688.695188  5115.356109
5330.124256  4690.735175  5119.783585
5340.009071  4692.709090  5124.108643
5350.077832  4694.691429  5128.494510
5360.144011  4696.644687  5132.859401
5370.021271  4698.533502  5137.123081
5380.082342  4700.429158  5141.446459
5390.140839  4702.295756  5145.748911
5400.010568  4704.099539  5149.951356
5410.063972  4705.908582  5154.212392
5420.114811  4707.688590  5158.452550
5430.163086  4709.439570  5162.671847
5440.022792  4711.129907  5166.792740
5450.065995  4712.823393  5170.970748
5460.106642  4714.487876  5175.127944
5470.144736  4716.123362  5179.264343
5480.180278  4717.729858  5183.379961
5490.027499  4719.278424  5187.399172
5500.057993  4720.827503  5191.473660
5510.085944  4722.347615  5195.527415
5520.111353  4723.838769  5199.560453
5530.134223  4725.300972  5203.572789
5540.154556  4726.734232  5207.564440
5550.172354  4728.138555  5211.535422
5560.002176  4729.488744  5215.412782
5570.014958  4730.835754  5219.342854
5580.025213  4732.153851  5223.252303
5590.032943  4733.443042  5227.141145
5600.038148  4734.703335  5231.009396
5610.040833  4735.934737  5234.857072
5620.040998  4737.137256  5238.684188
5630.038646  4738.310899  5242.490759
5640.033780  4739.455673  5246.276802
5650.026400  4740.571586  5250.042332
5660.016510  4741.658645  5253.787365
5670.004110  4742.716858  5257.511915
5680.174090  4743.765023  5261.284400
5690.156633  4744.765032  5264.967654
5700.136673  4745.736217  5268.630472
5710.114212  4746.678585  5272.272870
5720.089252  4747.592144  5275.894864
5730.061796  4748.476901  5279.496468
5740.031844  4749.332864  5283.077699
5750.183959  4750.175085  5286.704320
5760.148977  4750.972947  5290.244472
5770.111504  4751.742037  5293.764295
5780.071544  4752.482361  5297.263805
5790.029098  4753.193927  5300.743018
5800.168497  4753.889115  5304.265812
5810.121038  4754.542655  5307.704100
5820.071099  4755.167458  5311.122135
5830.018680  4755.763532  5314.519934
5840.147928  4756.341120  5317.959868
5850.090510  4756.879226  5321.316865
5860.030618  4757.388625  5324.653669
5870.152260  4757.877955  5328.031526
5880.087378  4758.329430  5331.327619
5890.020027  4758.752219  5334.603566
5900.134077  4759.153358  5337.919485
5910.061746  4759.518267  5341.154811
5920.170727  4759.860468  5344.429388
5930.093422  4760.167525  5347.624155
5940.013655  4760.445933  5350.798850
5950.115066  4760.700054  5354.011718
5960.030334  4760.920654  5357.145944
5970.126691  4761.115912  5360.317624
5980.036999  4761.278733  5363.411440
5990.128308  4761.415156  5366.541993
6000.033662  4761.520227  5369.595460
6010.119927  4761.597846  5372.684947
6020.020332  4761.645196  5375.698123
6030.101560  4761.664040  5378.746605
6040.180247  4761.653237  5381.774418
6050.073215  4761.613795  5384.727088
6060.146872  4761.544261  5387.713987
6070.034904  4761.447171  5390.626517
6080.103535  4761.318935  5393.572562
6090.169633  4761.161090  5396.498016
6100.050246  4760.977316  5399.350262
6110.111324  4760.760814  5402.234953
6120.169872  4760.514724  5405.099098
6130.043076  4760.244331  5407.891194
6140.096612  4759.939628  5410.714666
6150.147621  4759.605360  5413.517638
6160.013425  4759.248414  5416.249716
6170.059428  4758.855576  5419.012105
6180.102905  4758.433195  5421.754039
6190.143860  4757.981279  5424.475533
6200.182291  4757.499835  5427.176603
6210.035753  4756.998425  5429.808705
6220.069187  4756.458484  5432.469341
6230.100102  4755.889038  5435.109597
6240.128498  4755.290093  5437.729489
6250.154376  4754.661658  5440.329031
6260.177736  4754.003739  5442.908238
6270.016404  4753.329105  5445.420782
6280.034778  4752.612776  5447.959735
6290.050635  4751.866987  5450.478398
6300.063979  4751.091743  5452.976786
6310.074808  4750.287052  5455.454914
6320.083124  4749.452922  5457.912797
6330.088928  4748.589360  5460.350451
6340.092220  4747.696374  5462.767889
6350.093001  4746.773970  5465.165128
6360.091270  4745.822157  5467.542181
6370.087030  4744.840941  5469.899064
6380.080280  4743.830330  5472.235791
6390.071021  4742.790332  5474.552378
6400.059253  4741.720953  5476.848840
6410.044977  4740.622202  5479.125190
6420.028194  4739.494085  5481.381444
6430.008903  4738.336610  5483.617617
6440.168504  4737.127934  5485.873831
6450.144154  4735.911232  5488.069521
6460.117299  4734.665194  5490.245175
6470.087937  4733.389828  5492.400806
6480.056070  4732.085141  5494.536431
6490.021698  4730.751141  5496.652063
6500.165945  4729.362776  5498.785636
6510.126518  4727.969638  5500.860965
6520.084587  4726.547209  5502.916345
6530.040151  4725.095497  5504.951793
6540.174153  4723.587310  5507.003783
6550.124664  4722.076521  5508.999047
6560.072672  4720.536470  5510.974421
6570.018176  4718.967166  5512.929921
6580.141935  4717.339279  5514.900571
6590.082387  4715.710958  5516.816005
6600.020336  4714.053406  5518.711610
6610.136403  4712.335690  5520.621321
6620.069299  4710.619166  5522.476949
6630.180223  4708.841423  5524.345987
6640.108068  4707.065958  5526.161699
6650.033410  4705.261299  5527.957653
6660.136640  4703.393842  5529.765979
6670.056930  4701.530288  5531.522106
6680.155017  4699.602880  5533.289909
6690.070255  4697.680462  5535.006268
6700.163197  4695.693134  5536.733610
6710.073381  4693.711881  5538.410259
6720.161178  4691.664666  5540.097201
6730.066309  4689.624609  5541.734200
6740.148960  4687.517536  5543.380801
6750.049037  4685.418707  5544.978210
6760.126541  4683.251809  5546.584530
6770.021562  4681.094237  5548.142407
6780.093918  4678.867544  5549.708507
6790.163676  4676.610697  5551.254339
6800.051088  4674.364806  5552.752853
6810.115697  4672.048211  5554.258555
6820.177706  4669.701485  5555.744035
6830.057507  4667.367345  5557.183318
6840.114364  4664.960920  5558.628759
6850.168620  4662.524388  5560.054022
6860.040806  4660.102068  5561.434209
6870.089907  4657.605884  5562.819524
6880.136407  4655.079618  5564.184707
6890.000972  4652.569189  5565.505931
6900.042314  4649.983318  5566.831256
6910.081053  4647.367389  5568.136496
6920.117187  4644.721409  5569.421664
6930.150717  4642.045387  5570.686777
6940.002542  4639.387917  5571.909793
6950.030907  4636.652371  5573.135199
6960.056667  4633.886808  5574.340595
6970.079819  4631.091234  5575.525996
6980.100364  4628.265659  5576.691419
6990.118300  4625.410091  5577.836877
7000.133627  4622.524538  5578.962387
7010.146343  4619.609007  5580.067964
7020.156449  4616.663509  5581.153622
7030.163943  4613.688049  5582.219377
7040.168825  4610.682638  5583.265245
7050.171094  4607.647283  5584.291241
7060.170748  4604.581992  5585.297379
7070.167787  4601.486774  5586.283676
7080.162210  4598.361637  5587.250146
7090.154016  4595.206590  5588.196805
7100.143205  4592.021640  5589.123669
7110.129774  4588.806797  5590.030751
7120.113724  4585.562068  5590.918068
7130.095053  4582.287462  5591.785635
7140.073760  4578.982987  5592.633468
7150.049845  4575.648652  5593.461581
7160.023305  4572.284465  5594.269989
7170.172168  4568.829556  5595.072614
7180.140330  4565.405158  5595.841309
7190.105866  4561.950934  5596.590346
7200.068773  4558.466891  5597.319740
7210.029051  4554.953040  5598.029507
7220.164489  4551.345838  5598.731807
7230.119458  4547.771861  5599.402015
7240.071793  4544.168101  5600.052642
7250.021495  4540.534567  5600.683703
7260.146163  4536.805579  5601.305955
7270.090546  4533.111989  5601.897582
7280.032290  4529.388649  5602.469688
7290.148855  4525.568280  5603.031982
7300.085273  4521.784938  5603.564747
7310.019048  4517.971873  5604.078039
7320.127499  4514.060202  5604.580516
7330.055939  4510.187187  5605.054560
7340.158957  4506.214514  5605.517120
7350.082057  4502.281584  5605.951979
7360.002509  4498.318975  5606.367443
7370.097390  4494.255136  5606.770423
7380.012493  4490.232666  5607.146796
7390.101926  4486.107914  5607.510018
7400.011674  4482.025619  5607.847362
7410.095654  4477.839992  5608.170891
7420.000041  4473.697908  5608.469269
7430.078562  4469.451442  5608.753168
7440.154326  4465.174302  5609.017101
7450.050636  4460.942337  5609.256976
7460.120931  4456.604414  5609.481376
7470.011864  4452.312750  5609.682442
7480.076683  4447.914081  5609.867372
7490.138737  4443.484785  5610.032417
7500.021570  4439.103378  5610.175218
7510.078139  4434.613391  5610.300890
7520.131938  4430.092806  5610.406726
7530.006655  4425.621739  5610.491404
7540.054957  4421.040520  5610.557963
7550.100485  4416.428730  5610.604735
7560.143235  4411.786379  5610.631736
7570.007091  4407.195721  5610.639025
7580.044331  4402.492812  5610.626879
7590.078789  4397.759372  5610.595011
7600.110463  4392.995409  5610.543436
7610.139350  4388.200933  5610.472173
7620.165450  4383.375954  5610.381236
7630.012936  4378.605929  5610.272752
7640.033503  4373.720508  5610.142863
7650.051276  4368.804613  5609.993351
7660.066254  4363.858255  5609.824231
7670.078434  4358.881442  5609.635520
7680.087814  4353.874185  5609.427234
7690.094393  4348.836494  5609.199391
7700.098168  4343.768378  5608.952006
7710.099138  4338.669849  5608.685096
7720.097299  4333.540914  5608.398679
7730.092651  4328.381585  5608.092769
7740.085192  4323.191872  5607.767384
7750.074918  4317.971784  5607.422541
7760.061829  4312.721333  5607.058256
7770.045921  4307.440526  5606.674545
7780.027193  4302.129376  5606.271426
7790.005643  4296.787892  5605.848914
7800.156254  4291.321571  5605.399102
7810.129003  4285.918918  5604.937517
7820.098923  4280.485961  5604.456590
7830.066012  4275.022711  5603.956337
7840.030268  4269.529179  5603.436777
7850.166424  4263.908195  5602.888299
7860.124957  4258.353597  5602.329833
7870.080650  4252.768748  5601.752110
7880.033500  4247.153657  5601.155145
7890.158042  4241.409025  5600.527974
7900.105151  4235.732952  5599.892241
7910.049411  4230.026670  5599.237316
