0.000000 	 0.000000
0.050000 	 0.243853
0.100000 	 0.475813
0.150000 	 0.696460
0.200000 	 0.906346
0.250000 	 1.105996
0.300000 	 1.295909
0.350000 	 1.476560
0.400000 	 1.648400
0.450000 	 1.811859
0.500000 	 1.967347
0.550000 	 2.115251
0.600000 	 2.255942
0.650000 	 2.389771
0.700000 	 2.517074
0.750000 	 2.638168
0.800000 	 2.753356
0.850000 	 2.862926
0.900000 	 2.967152
0.950000 	 3.066295
1.000000 	 3.160603
1.050000 	 3.250311
1.100000 	 3.335645
1.150000 	 3.416816
1.200000 	 3.494029
1.250000 	 3.567476
1.300000 	 3.637341
1.350000 	 3.703799
1.400000 	 3.767015
1.450000 	 3.827148
1.500000 	 3.884349
1.550000 	 3.938760
1.600000 	 3.990517
1.649999 	 4.039750
1.699999 	 4.086582
1.749999 	 4.131130
1.799999 	 4.173505
1.849999 	 4.213814
1.899999 	 4.252156
1.949999 	 4.288629
1.999999 	 4.323323
2.049999 	 4.356325
2.099999 	 4.387717
2.149999 	 4.417579
2.199999 	 4.445984
2.249999 	 4.473003
2.299999 	 4.498705
2.349999 	 4.523154
2.399999 	 4.546410
2.449999 	 4.568532
2.499999 	 4.589574
2.549999 	 4.609591
2.599999 	 4.628632
2.649999 	 4.646743
2.699999 	 4.663972
2.749999 	 4.680360
2.799999 	 4.695949
2.849998 	 4.710778
2.899998 	 4.724884
2.949998 	 4.738301
2.999998 	 4.751064
3.049998 	 4.763205
3.099998 	 4.774754
3.149998 	 4.785739
3.199998 	 4.796189
3.249998 	 4.806129
3.299998 	 4.815584
3.349998 	 4.824578
3.399998 	 4.833133
3.449998 	 4.841271
3.499998 	 4.849013
3.549998 	 4.856377
3.599998 	 4.863381
3.649998 	 4.870044
3.699998 	 4.876382
3.749998 	 4.882411
3.799998 	 4.888146
3.849998 	 4.893601
3.899997 	 4.898790
3.949997 	 4.903726
3.999997 	 4.908422
4.049997 	 4.912888
4.099998 	 4.917136
4.149998 	 4.921178
4.199998 	 4.925022
4.249998 	 4.928679
4.299998 	 4.932157
4.349998 	 4.935466
4.399999 	 4.938613
4.449999 	 4.941607
4.499999 	 4.944455
4.549999 	 4.947164
4.599999 	 4.949741
4.650000 	 4.952192
4.700000 	 4.954524
4.750000 	 4.956741
4.800000 	 4.958851
4.850000 	 4.960858
4.900001 	 4.962767
4.950001 	 4.964583
5.000001 	 4.966311
