0.000000 	 4.971878
0.050000 	 4.723284
0.100000 	 4.487120
0.150000 	 4.262764
0.200000 	 4.049625
0.250000 	 3.847144
0.300000 	 3.654787
0.350000 	 3.472048
0.400000 	 3.298445
0.450000 	 3.133523
0.500000 	 2.976847
0.550000 	 2.828005
0.600000 	 2.686604
0.650000 	 2.552274
0.700000 	 2.424660
0.750000 	 2.303427
0.800000 	 2.188256
0.850000 	 2.078843
0.900000 	 1.974901
0.950000 	 1.876156
1.000000 	 1.782348
1.050000 	 1.693231
1.100000 	 1.608569
1.150000 	 1.528141
1.200000 	 1.451734
1.250000 	 1.379147
1.300000 	 1.310190
1.350000 	 1.244680
1.400000 	 1.182446
1.450000 	 1.123324
1.500000 	 1.067158
1.550000 	 1.013800
1.600000 	 0.963110
1.649999 	 0.914954
1.699999 	 0.869207
1.749999 	 0.825746
1.799999 	 0.784459
1.849999 	 0.745236
1.899999 	 0.707974
1.949999 	 0.672576
1.999999 	 0.638947
2.049999 	 0.606999
2.099999 	 0.576649
2.149999 	 0.547817
2.199999 	 0.520426
2.249999 	 0.494405
2.299999 	 0.469685
2.349999 	 0.446200
2.399999 	 0.423890
2.449999 	 0.402696
2.499999 	 0.382561
2.549999 	 0.363433
2.599999 	 0.345261
2.649999 	 0.327998
2.699999 	 0.311598
2.749999 	 0.296018
2.799999 	 0.281218
2.849998 	 0.267157
2.899998 	 0.253799
2.949998 	 0.241109
2.999998 	 0.229053
3.049998 	 0.217601
3.099998 	 0.206721
3.149998 	 0.196385
3.199998 	 0.186565
3.249998 	 0.177237
3.299998 	 0.168375
3.349998 	 0.159957
3.399998 	 0.151959
3.449998 	 0.144361
3.499998 	 0.137143
3.549998 	 0.130286
3.599998 	 0.123771
3.649998 	 0.117583
3.699998 	 0.111704
3.749998 	 0.106118
3.799998 	 0.100813
3.849998 	 0.095772
3.899997 	 0.090983
3.949997 	 0.086434
3.999997 	 0.082112
4.049997 	 0.078007
4.099998 	 0.074106
4.149998 	 0.070401
4.199998 	 0.066881
4.249998 	 0.063537
4.299998 	 0.060360
4.349998 	 0.057342
4.399999 	 0.054475
4.449999 	 0.051751
4.499999 	 0.049164
4.549999 	 0.046706
4.599999 	 0.044370
4.650000 	 0.042152
4.700000 	 0.040044
4.750000 	 0.038042
4.800000 	 0.036140
4.850000 	 0.034333
4.900001 	 0.032616
4.950001 	 0.030985
5.000001 	 0.029436
