0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.050000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.100000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.150000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.200000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.250000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.300000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.350000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.400000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.450000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.500000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.550000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.600000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.650000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.700000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.750000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.800000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.850000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.900000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
0.950000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
1.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000	 0.000000 	 0.000000
1.050000 	 60.000000 	 0.000000 	 0.000000 	 0.000000 	 60.000000	 60.000000 	 60.000000
1.100000 	 -1.000000 	 0.150000 	 0.146312 	 0.146312 	 1.150000	 1.146312 	 1.146312
1.150000 	 60.000000 	 0.292500 	 0.285488 	 0.285488 	 59.707500	 59.714512 	 59.714512
1.200000 	 -1.000000 	 0.427875 	 0.417876 	 0.417876 	 1.427875	 1.417876 	 1.417876
1.250000 	 60.000000 	 0.556481 	 0.543808 	 0.543808 	 59.443519	 59.456192 	 59.456192
1.300000 	 -1.000000 	 0.678657 	 0.663598 	 0.663598 	 1.678657	 1.663598 	 1.663598
1.350000 	 60.000000 	 0.794724 	 0.777545 	 0.777545 	 59.205276	 59.222455 	 59.222455
1.400000 	 -1.000000 	 0.904988 	 0.885936 	 0.885936 	 1.904988	 1.885936 	 1.885936
1.450000 	 60.000000 	 60.000000 	 0.989040 	 0.989040 	 0.000000	 59.010960 	 59.010960
1.500000 	 -1.000000 	 -1.000000 	 60.000000 	 60.000000 	 0.000000	 61.000000 	 61.000000
1.550000 	 60.000000 	 -0.800000 	 -1.000000 	 -1.000000 	 60.800000	 61.000000 	 61.000000
1.600000 	 -1.000000 	 -0.610000 	 -0.804918 	 -0.804918 	 0.390000	 0.195082 	 0.195082
1.650000 	 60.000000 	 -0.429500 	 -0.619350 	 -0.619350 	 60.429500	 60.619350 	 60.619350
1.700000 	 -1.000000 	 -0.258025 	 -0.442832 	 -0.442832 	 0.741975	 0.557168 	 0.557168
1.750000 	 60.000000 	 -0.095124 	 -0.274923 	 -0.274923 	 60.095124	 60.274923 	 60.274923
1.800000 	 -1.000000 	 0.059632 	 -0.115203 	 -0.115203 	 1.059632	 0.884797 	 0.884797
1.850000 	 60.000000 	 0.206651 	 0.036727 	 0.036727 	 59.793349	 59.963273 	 59.963273
1.900000 	 -1.000000 	 0.346318 	 0.181248 	 0.181248 	 1.346318	 1.181248 	 1.181248
1.950000 	 60.000000 	 0.479002 	 0.318720 	 0.318720 	 59.520998	 59.681280 	 59.681280
2.000000 	 -1.000000 	 0.605052 	 0.449487 	 0.449487 	 1.605052	 1.449487 	 1.449487
2.050000 	 60.000000 	 0.724800 	 0.573877 	 0.573877 	 59.275200	 59.426123 	 59.426123
2.100000 	 -1.000000 	 0.838560 	 0.692201 	 0.692201 	 1.838560	 1.692201 	 1.692201
2.150000 	 60.000000 	 0.946632 	 0.804753 	 0.804753 	 59.053368	 59.195247 	 59.195247
2.200000 	 -1.000000 	 60.000000 	 0.911817 	 0.911817 	 61.000000	 1.911817 	 1.911817
2.250000 	 60.000000 	 -1.000000 	 60.000000 	 60.000000 	 61.000000	 0.000000 	 0.000000
2.300000 	 -1.000000 	 -0.800000 	 -1.000000 	 -1.000000 	 0.200000	 0.000000 	 0.000000
2.350000 	 60.000000 	 -0.610000 	 -0.804918 	 -0.804918 	 60.610000	 60.804918 	 60.804918
2.400000 	 -1.000000 	 -0.429500 	 -0.619350 	 -0.619350 	 0.570500	 0.380650 	 0.380650
2.450000 	 60.000000 	 -0.258025 	 -0.442832 	 -0.442832 	 60.258025	 60.442832 	 60.442832
2.500000 	 -1.000000 	 -0.095124 	 -0.274923 	 -0.274923 	 0.904876	 0.725077 	 0.725077
2.550000 	 60.000000 	 0.059632 	 -0.115203 	 -0.115203 	 59.940368	 60.115203 	 60.115203
2.600000 	 -1.000000 	 0.206651 	 0.036727 	 0.036727 	 1.206651	 1.036727 	 1.036727
2.650000 	 60.000000 	 0.346318 	 0.181248 	 0.181248 	 59.653682	 59.818752 	 59.818752
2.700000 	 -1.000000 	 0.479002 	 0.318720 	 0.318720 	 1.479002	 1.318720 	 1.318720
2.750000 	 60.000000 	 0.605052 	 0.449487 	 0.449487 	 59.394948	 59.550513 	 59.550513
2.800000 	 -1.000000 	 0.724800 	 0.573877 	 0.573877 	 1.724800	 1.573877 	 1.573877
2.850000 	 60.000000 	 0.838560 	 0.692201 	 0.692201 	 59.161440	 59.307799 	 59.307799
2.900000 	 -1.000000 	 0.946632 	 0.804753 	 0.804753 	 1.946632	 1.804753 	 1.804753
2.950000 	 60.000000 	 60.000000 	 0.911817 	 0.911817 	 0.000000	 59.088183 	 59.088183
3.000000 	 -1.000000 	 -1.000000 	 60.000000 	 60.000000 	 0.000000	 61.000000 	 61.000000
3.050000 	 60.000000 	 -0.800000 	 -1.000000 	 -1.000000 	 60.800000	 61.000000 	 61.000000
3.100000 	 -1.000000 	 -0.610000 	 -0.804918 	 -0.804918 	 0.390000	 0.195082 	 0.195082
3.150000 	 60.000000 	 -0.429500 	 -0.619350 	 -0.619350 	 60.429500	 60.619350 	 60.619350
3.200000 	 -1.000000 	 -0.258025 	 -0.442832 	 -0.442832 	 0.741975	 0.557168 	 0.557168
3.250000 	 60.000000 	 -0.095124 	 -0.274923 	 -0.274923 	 60.095124	 60.274923 	 60.274923
3.300000 	 -1.000000 	 0.059632 	 -0.115203 	 -0.115203 	 1.059632	 0.884797 	 0.884797
3.350000 	 60.000000 	 0.206651 	 0.036727 	 0.036727 	 59.793349	 59.963273 	 59.963273
3.400000 	 -1.000000 	 0.346318 	 0.181248 	 0.181248 	 1.346318	 1.181248 	 1.181248
3.450000 	 60.000000 	 0.479002 	 0.318720 	 0.318720 	 59.520998	 59.681280 	 59.681280
3.500000 	 -1.000000 	 0.605052 	 0.449487 	 0.449487 	 1.605052	 1.449487 	 1.449487
3.550000 	 60.000000 	 0.724800 	 0.573877 	 0.573877 	 59.275200	 59.426123 	 59.426123
3.600000 	 -1.000000 	 0.838560 	 0.692201 	 0.692201 	 1.838560	 1.692201 	 1.692201
3.650000 	 60.000000 	 0.946632 	 0.804753 	 0.804753 	 59.053368	 59.195247 	 59.195247
3.700000 	 -1.000000 	 60.000000 	 0.911817 	 0.911817 	 61.000000	 1.911817 	 1.911817
3.750000 	 60.000000 	 -1.000000 	 60.000000 	 60.000000 	 61.000000	 0.000000 	 0.000000
3.800000 	 -1.000000 	 -0.800000 	 -1.000000 	 -1.000000 	 0.200000	 0.000000 	 0.000000
3.850000 	 60.000000 	 -0.610000 	 -0.804918 	 -0.804918 	 60.610000	 60.804918 	 60.804918
3.900000 	 -1.000000 	 -0.429500 	 -0.619350 	 -0.619350 	 0.570500	 0.380650 	 0.380650
3.950000 	 60.000000 	 -0.258025 	 -0.442832 	 -0.442832 	 60.258025	 60.442832 	 60.442832
4.000000 	 -1.000000 	 -0.095124 	 -0.274923 	 -0.274923 	 0.904876	 0.725077 	 0.725077
4.050000 	 60.000000 	 0.059632 	 -0.115203 	 -0.115203 	 59.940368	 60.115203 	 60.115203
4.100000 	 -1.000000 	 0.206651 	 0.036727 	 0.036727 	 1.206651	 1.036727 	 1.036727
4.150000 	 60.000000 	 0.346318 	 0.181248 	 0.181248 	 59.653682	 59.818752 	 59.818752
4.200000 	 -1.000000 	 0.479002 	 0.318720 	 0.318720 	 1.479002	 1.318720 	 1.318720
4.250000 	 60.000000 	 0.605052 	 0.449487 	 0.449487 	 59.394948	 59.550513 	 59.550513
4.300000 	 -1.000000 	 0.724800 	 0.573877 	 0.573877 	 1.724800	 1.573877 	 1.573877
4.350000 	 60.000000 	 0.838560 	 0.692201 	 0.692201 	 59.161440	 59.307799 	 59.307799
4.400000 	 -1.000000 	 0.946632 	 0.804753 	 0.804753 	 1.946632	 1.804753 	 1.804753
4.450000 	 60.000000 	 60.000000 	 0.911817 	 0.911817 	 0.000000	 59.088183 	 59.088183
4.500000 	 -1.000000 	 -1.000000 	 60.000000 	 60.000000 	 0.000000	 61.000000 	 61.000000
4.550000 	 60.000000 	 -0.800000 	 -1.000000 	 -1.000000 	 60.800000	 61.000000 	 61.000000
