0	-0.079238
1	-0.266391
2	-0.442789
3	-0.733035
4	-0.158687
5	-0.700431
6	-0.341466
7	-0.285553
8	-0.263402
9	-0.390149
10	-0.120979
11	-0.473494
12	-0.377843
13	-0.340941
14	-0.329950
15	-0.040230
16	-0.478912
17	-0.342496
18	-0.331964
19	-0.168887
20	-0.033724
21	-0.120545
22	-0.664293
23	-0.223648
24	-0.141908
25	-0.378466
26	-0.241247
27	-0.682680
28	-0.072118
29	0.129116
30	-0.550305
31	-0.101874
32	-0.259229
33	-0.270634
34	-0.100519
35	-0.513801
36	-0.074602
37	-0.153112
38	-0.005876
39	-0.054623
40	-0.138563
41	-0.214827
42	-0.046434
43	-0.115963
44	-0.543263
45	-0.370624
46	-0.269216
47	-0.254468
48	-0.023275
49	-0.415615
50	-0.412110
51	-0.070659
52	-0.041898
53	-0.231025
54	-0.300043
55	-0.743852
56	-0.423054
57	-0.180355
58	-0.003104
59	-0.161459
60	-0.010026
61	-0.352961
62	-0.044862
63	-0.043351
64	-0.160202
65	-0.123904
66	-0.010998
67	0.193806
68	-0.251696
69	-0.000309
70	-0.033667
71	-0.276684
72	-0.044358
73	-0.034525
74	-0.410591
75	-0.019918
76	-0.108889
77	-0.156473
78	-0.034104
79	-0.267814
80	-0.130482
81	-0.199622
82	-0.381469
83	-0.200259
84	-0.177196
85	-0.349420
86	-0.013365
87	-0.377259
88	-0.077294
89	-0.118842
90	-0.339193
91	-0.289400
92	-0.032525
93	-0.065070
94	-0.131256
95	-0.173872
96	-0.035518
97	-0.573906
98	-0.279997
99	-0.438173
