0	0.178571	0.181488	0.181818	0.181818
1	0.160714	0.163339	0.163636	0.163636
2	0.142857	0.145191	0.145455	0.145455
3	0.125000	0.127042	0.127273	0.127273
4	0.107143	0.108893	0.109091	0.109091
5	0.089286	0.090744	0.090909	0.090909
6	0.071429	0.072595	0.072727	0.072727
7	0.053571	0.054446	0.054545	0.054545
8	0.035714	0.036298	0.036364	0.036364
9	0.017857	0.018149	0.018182	0.018182
